replicate,auc
327,0.8594220499375431
328,0.8361933058547664
329,0.8354624980229184
330,0.8444274465140021
331,0.8559748626715193
332,0.8321488968168946
333,0.8289462770671959
334,0.8449418241333135
335,0.8375526403290259
336,0.8299021864921365
337,0.8432879482691356
338,0.8443526597839655
339,0.8525045799237462
340,0.824841744749338
341,0.8277381481816072
342,0.8375038377192983
343,0.8280754179489185
344,0.8598974882333952
345,0.8607844010499165
346,0.8422900866907606
347,0.8455103163601829
348,0.8468415784362209
349,0.8372974782310465
350,0.8357006822879776
351,0.8405126608314099
352,0.8363266981669515
353,0.8365735999221022
354,0.8297000102996104
355,0.828237444477767
356,0.8385336035573752
357,0.845225940236287
358,0.8463545861225471
359,0.8464266171139334
360,0.8453480983409585
361,0.8456423652975377
362,0.8334647734753793
363,0.8419708476003392
364,0.8333055230640449
365,0.8359751504081401
366,0.8384078321443713
367,0.8554898186556149
368,0.8554349763284406
369,0.8495166939075025
370,0.8512841563701544
371,0.8410106898263642
372,0.8374326924779765
373,0.8506695440282731
374,0.8571313471988007
375,0.8249688964110381
376,0.8275028783708954
377,0.8441741227947158
378,0.845974369884334
379,0.8507308290817563
380,0.8318361359203597
381,0.8228208318206369
382,0.8392850330402987
383,0.8469250190428629
384,0.8322011418188344
385,0.835149885635297
386,0.8325444850170984
387,0.8500502514322534
388,0.8374735585434275
389,0.85089547170477
390,0.8379655172413794
391,0.8410847789794584
392,0.8360657228949911
393,0.8445814159865984
394,0.8279960971527149
395,0.8374805241245434
396,0.8435758979824941
397,0.8375117515444104
398,0.8583368323311094
399,0.8372853960179027
400,0.8357667422223207
401,0.8292920484644205
402,0.829272161137611
403,0.8237282827408327
404,0.8507886937034628
405,0.8430251648689243
406,0.8579080830046651
407,0.8400497350056729
408,0.8306937232936812
409,0.8361777150142974
410,0.8621159386283942
411,0.8451739261251208
412,0.8303476482383567
413,0.8411606630036973
414,0.8456028414594768
415,0.8468687634650373
416,0.834642058165548
417,0.8335542281880027
418,0.8367600947169076
419,0.8566239316239317
420,0.8361332356800635
421,0.8316420933337821
422,0.8470131729667812
423,0.8495409158663584
424,0.8392320169301561
425,0.8338725838212914
426,0.8401703745559996
427,0.8635613412479346
428,0.8500793979465064
429,0.832212716004276
430,0.8552935741273451
431,0.860089658107533
432,0.843852165779838
433,0.8377198706163206
434,0.8412176568764662
435,0.8542815564178405
436,0.8295577424930736
437,0.8433559523158639
438,0.8433527747457995
439,0.8440466437747294
440,0.8253086313912417
441,0.8410312958857571
442,0.8554691881882944
443,0.8540968626256473
444,0.8323409770687936
445,0.8493889028532792
446,0.863558621529287
447,0.8387735434994179
448,0.8517731181756691
449,0.8520799007907565
450,0.8236000686693777
451,0.836010270807894
452,0.8681103279819506
453,0.8103763542660442
454,0.8446673281064669
455,0.8663613041265489
456,0.8306808171719815
457,0.8451690932764822
458,0.858818271249377
459,0.8332328025806919
460,0.8470035569505966
461,0.8238282176829663
462,0.8526255314861695
463,0.8606984800278876
464,0.8458931173853843
465,0.8411198455635155
466,0.8272254144732133
467,0.8283638418614945
468,0.8420105421421222
469,0.831088390862428
470,0.8629370214907278
471,0.8593905706245301
472,0.8434281751909244
473,0.8569210737179488
474,0.815780224093634
475,0.8379412890996651
476,0.8521182189377077
477,0.8472446027007756
478,0.8438736620504007
479,0.8481832246497303
480,0.8484800081317931
481,0.8333665558179897
482,0.8235562320830366
483,0.8371227731399169
484,0.8208053642164419
485,0.8383111640786414
486,0.8621172630299195
487,0.8474662526885739
488,0.8512482676636364
489,0.8448756892543137
490,0.8560653893258067
491,0.8329548783541618
492,0.8415078468755723
493,0.8455906184625358
494,0.8453640483325933
495,0.8257562947849383
496,0.8697857512281202
497,0.8539177243215271
498,0.8441112200442304
499,0.8378223053844809
